Entity,Code,Year,Renewables (TWh growth - equivalent)
European Union (27),,1994,32.89026
European Union (27),,1995,7.14563
European Union (27),,1996,-1.0831299
European Union (27),,1997,49.993774
European Union (27),,1998,52.643555
European Union (27),,1999,5.2769775
European Union (27),,2000,73.076294
European Union (27),,2001,74.41687
European Union (27),,2002,-132.88403
European Union (27),,2003,11.083008
European Union (27),,2004,125.470825
European Union (27),,2005,13.904907
European Union (27),,2006,84.103516
European Union (27),,2007,98.50195
European Union (27),,2008,145.00049
European Union (27),,2009,95.828125
European Union (27),,2010,243.83911
European Union (27),,2011,-21.141602
European Union (27),,2012,243.04248
European Union (27),,2013,187.06787
European Union (27),,2014,78.99805
European Union (27),,2015,47.270508
European Union (27),,2016,29.095703
European Union (27),,2017,11.025635
European Union (27),,2018,181.42969
European Union (27),,2019,85.2439
European Union (27),,2020,210.65405
European Union (27),,2021,55.39038
Finland,FIN,1966,3.037632
Finland,FIN,1967,3.6917553
Finland,FIN,1968,-3.37216
Finland,FIN,1969,-5.1553173
Finland,FIN,1970,2.302868
Finland,FIN,1971,3.4199505
Finland,FIN,1972,-0.8900833
Finland,FIN,1973,0.59139824
Finland,FIN,1974,6.2783737
Finland,FIN,1975,-1.4605713
Finland,FIN,1976,-8.064516
Finland,FIN,1977,7.9838696
Finland,FIN,1978,-7.0459957
Finland,FIN,1979,3.169054
Finland,FIN,1980,-1.9324951
Finland,FIN,1981,10.164276
Finland,FIN,1982,-1.6726379
Finland,FIN,1983,1.4545975
Finland,FIN,1984,-0.98566437
Finland,FIN,1985,-2.700119
Finland,FIN,1986,0.16427994
Finland,FIN,1987,4.1577034
Finland,FIN,1988,-1.2813606
Finland,FIN,1989,-0.98267746
Finland,FIN,1990,10.044712
Finland,FIN,1991,6.4121933
Finland,FIN,1992,5.4973297
Finland,FIN,1993,-1.6087799
Finland,FIN,1994,-3.3819351
Finland,FIN,1995,3.8300362
Finland,FIN,1996,-5.5323753
Finland,FIN,1997,6.6803703
Finland,FIN,1998,13.528275
Finland,FIN,1999,-9.679642
Finland,FIN,2000,6.4953613
Finland,FIN,2001,-5.762108
Finland,FIN,2002,-5.022625
Finland,FIN,2003,-2.3543968
Finland,FIN,2004,19.10315
Finland,FIN,2005,-7.1919556
Finland,FIN,2006,-2.2838898
Finland,FIN,2007,4.9060974
Finland,FIN,2008,10.557892
Finland,FIN,2009,-17.158424
Finland,FIN,2010,7.4406967
Finland,FIN,2011,0.35037994
Finland,FIN,2012,11.690926
Finland,FIN,2013,-7.599655
Finland,FIN,2014,4.177208
Finland,FIN,2015,10.973198
Finland,FIN,2016,-3.7185898
Finland,FIN,2017,5.1835403
Finland,FIN,2018,1.6280365
Finland,FIN,2019,-0.09766388
Finland,FIN,2020,8.396324
Finland,FIN,2021,7.3675766
France,FRA,1966,16.99797
France,FRA,1967,-19.512314
France,FRA,1968,15.942551
France,FRA,1969,7.9001617
France,FRA,1970,12.025391
France,FRA,1971,-23.068848
France,FRA,1972,0.31915283
France,FRA,1973,-3.245407
France,FRA,1974,25.32109
France,FRA,1975,10.951675
France,FRA,1976,-34.398315
France,FRA,1977,82.21417
France,FRA,1978,-23.40709
France,FRA,1979,-5.529129
France,FRA,1980,9.147705
France,FRA,1981,7.9579315
France,FRA,1982,-4.6789093
France,FRA,1983,-3.2467346
France,FRA,1984,-10.894272
France,FRA,1985,-9.47583
France,FRA,1986,1.6825562
France,FRA,1987,24.16301
France,FRA,1988,17.902176
France,FRA,1989,-89.30513
France,FRA,1990,20.998215
France,FRA,1991,11.651291
France,FRA,1992,33.752655
France,FRA,1993,-12.223404
France,FRA,1994,42.422424
France,FRA,1995,-15.58699
France,FRA,1996,-19.743668
France,FRA,1997,-5.1225433
France,FRA,1998,-5.466095
France,FRA,1999,31.633362
France,FRA,2000,-17.131332
France,FRA,2001,23.35556
France,FRA,2002,-40.6761
France,FRA,2003,-4.733429
France,FRA,2004,1.7964172
France,FRA,2005,-20.179977
France,FRA,2006,17.54451
France,FRA,2007,17.28328
France,FRA,2008,31.255295
France,FRA,2009,-10.964264
France,FRA,2010,22.16687
France,FRA,2011,-39.385437
France,FRA,2012,56.39804
France,FRA,2013,41.341705
France,FRA,2014,-12.789276
France,FRA,2015,-7.0317383
France,FRA,2016,18.064728
France,FRA,2017,-16.983612
France,FRA,2018,52.59613
France,FRA,2019,-0.26086426
France,FRA,2020,25.474426
France,FRA,2021,-6.6516113
Germany,DEU,1966,3.908512
Germany,DEU,1967,-2.6071358
Germany,DEU,1968,0.72942734
Germany,DEU,1969,-9.419529
Germany,DEU,1970,14.233185
Germany,DEU,1971,-11.801456
Germany,DEU,1972,-0.68058777
Germany,DEU,1973,6.093338
Germany,DEU,1974,7.1962967
Germany,DEU,1975,-1.5574303
Germany,DEU,1976,-9.01038
Germany,DEU,1977,10.946041
Germany,DEU,1978,2.53294
Germany,DEU,1979,0.46517944
Germany,DEU,1980,3.6962051
Germany,DEU,1981,1.9830399
Germany,DEU,1982,-0.5397644
Germany,DEU,1983,-3.8592186
Germany,DEU,1984,-0.36065292
Germany,DEU,1985,-3.1857262
Germany,DEU,1986,3.311863
Germany,DEU,1987,4.761833
Germany,DEU,1988,-0.1486435
Germany,DEU,1989,-5.0192566
Germany,DEU,1990,-3.5543022
Germany,DEU,1991,-4.062763
Germany,DEU,1992,8.969837
Germany,DEU,1993,2.247406
Germany,DEU,1994,5.580509
Germany,DEU,1995,6.303337
Germany,DEU,1996,-6.014908
Germany,DEU,1997,4.023384
Germany,DEU,1998,6.109543
Germany,DEU,1999,9.0822525
Germany,DEU,2000,26.851479
Germany,DEU,2001,4.3505554
Germany,DEU,2002,22.466377
Germany,DEU,2003,4.10083
Germany,DEU,2004,35.049805
Germany,DEU,2005,25.279694
Germany,DEU,2006,38.421204
Germany,DEU,2007,53.18457
Germany,DEU,2008,9.600952
Germany,DEU,2009,4.5500793
Germany,DEU,2010,26.112244
Germany,DEU,2011,53.836884
Germany,DEU,2012,55.56015
Germany,DEU,2013,19.01593
Germany,DEU,2014,25.713806
Germany,DEU,2015,67.709625
Germany,DEU,2016,0.8996582
Germany,DEU,2017,69.09601
Germany,DEU,2018,17.914978
Germany,DEU,2019,45.520203
Germany,DEU,2020,31.487366
Germany,DEU,2021,-41.900757
Greece,GRC,1966,2.7470427
Greece,GRC,1967,-0.20698881
Greece,GRC,1968,-0.863441
Greece,GRC,1969,2.0314512
Greece,GRC,1970,1.7180109
Greece,GRC,1971,0.04731226
Greece,GRC,1972,0.073924065
Greece,GRC,1973,-1.342473
Greece,GRC,1974,0.36666727
Greece,GRC,1975,-0.9817209
Greece,GRC,1976,-0.40215063
Greece,GRC,1977,0.12715101
Greece,GRC,1978,3.1521502
Greece,GRC,1979,1.7091398
Greece,GRC,1980,-0.47607517
Greece,GRC,1981,0.005914688
Greece,GRC,1982,0.45537472
Greece,GRC,1983,-3.6104832
Greece,GRC,1984,1.5435486
Greece,GRC,1985,-0.16854858
Greece,GRC,1986,1.2715054
Greece,GRC,1987,-1.3424854
Greece,GRC,1988,-1.2241936
Greece,GRC,1989,-1.3779569
Greece,GRC,1990,-0.3843937
Greece,GRC,1991,3.932797
Greece,GRC,1992,-2.6285195
Greece,GRC,1993,0.3489151
Greece,GRC,1994,0.90779495
Greece,GRC,1995,2.7411284
Greece,GRC,1996,2.4244938
Greece,GRC,1997,-1.375
Greece,GRC,1998,-0.38145065
Greece,GRC,1999,2.8537312
Greece,GRC,2000,-1.8069563
Greece,GRC,2001,-3.6200705
Greece,GRC,2002,1.8414221
Greece,GRC,2003,6.6430826
Greece,GRC,2004,-0.029258728
Greece,GRC,2005,1.2941952
Greece,GRC,2006,3.5062504
Greece,GRC,2007,-8.832206
Greece,GRC,2008,3.1736498
Greece,GRC,2009,6.7146072
Greece,GRC,2010,6.3383617
Greece,GRC,2011,-6.7303295
Greece,GRC,2012,5.371771
Greece,GRC,2013,11.282604
Greece,GRC,2014,-6.112877
Greece,GRC,2015,7.010994
Greece,GRC,2016,-0.09568024
Greece,GRC,2017,-3.117115
Greece,GRC,2018,6.002804
Greece,GRC,2019,-0.30041504
Greece,GRC,2020,3.6547775
Greece,GRC,2021,10.477112
High-income countries,,1966,122.19141
High-income countries,,1967,55.677246
High-income countries,,1968,65.71411
High-income countries,,1969,107.75
High-income countries,,1970,71.09277
High-income countries,,1971,110.6084
High-income countries,,1972,116.41284
High-income countries,,1973,8.973389
High-income countries,,1974,270.6172
High-income countries,,1975,-1.0773926
High-income countries,,1976,-114.596436
High-income countries,,1977,18.848633
High-income countries,,1978,223.15259
High-income countries,,1979,128.74902
High-income countries,,1980,-24.49414
High-income countries,,1981,32.924072
High-income countries,,1982,111.53906
High-income countries,,1983,180.52148
High-income countries,,1984,11.014404
High-income countries,,1985,-4.8464355
High-income countries,,1986,11.526367
High-income countries,,1987,0.70092773
High-income countries,,1988,7.7226562
High-income countries,,1989,-45.899902
High-income countries,,1990,148.22559
High-income countries,,1991,62.04297
High-income countries,,1992,-19.733887
High-income countries,,1993,197.56348
High-income countries,,1994,-89.98828
High-income countries,,1995,232.02197
High-income countries,,1996,89.23926
High-income countries,,1997,126.504395
High-income countries,,1998,-70.70947
High-income countries,,1999,54.40381
High-income countries,,2000,65.47656
High-income countries,,2001,-254.11328
High-income countries,,2002,90.42041
High-income countries,,2003,-36.54004
High-income countries,,2004,119.104004
High-income countries,,2005,120.62549
High-income countries,,2006,114.06738
High-income countries,,2007,37.902344
High-income countries,,2008,250.32422
High-income countries,,2009,128.7251
High-income countries,,2010,230.06396
High-income countries,,2011,332.1333
High-income countries,,2012,280.15576
High-income countries,,2013,336.95166
High-income countries,,2014,167.79102
High-income countries,,2015,227.52002
High-income countries,,2016,245.31348
High-income countries,,2017,339.31055
High-income countries,,2018,302.7417
High-income countries,,2019,181.98242
High-income countries,,2020,528.50635
High-income countries,,2021,237.48242
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.001975
Hong Kong,HKG,2007,0.00047222222
Hong Kong,HKG,2008,-0.00018055551
Hong Kong,HKG,2009,0.0007888889
Hong Kong,HKG,2010,0.12710416
Hong Kong,HKG,2011,0.017777234
Hong Kong,HKG,2012,-0.0059455633
Hong Kong,HKG,2013,-0.016627505
Hong Kong,HKG,2014,0.02247861
Hong Kong,HKG,2015,0.047074184
Hong Kong,HKG,2016,0.024587765
Hong Kong,HKG,2017,0.005823612
Hong Kong,HKG,2018,0.007881939
Hong Kong,HKG,2019,0.023970008
Hong Kong,HKG,2020,0.002811104
Hong Kong,HKG,2021,0.0044149756
Hungary,HUN,1966,0.07392472
Hungary,HUN,1967,-0.05322583
Hungary,HUN,1968,0.02069889
Hungary,HUN,1969,0.017741948
Hungary,HUN,1970,-0.020698905
Hungary,HUN,1971,0.023655862
Hungary,HUN,1972,0.04139805
Hungary,HUN,1973,-0.026613057
Hungary,HUN,1974,-0.05913973
Hungary,HUN,1975,0.24247304
Hungary,HUN,1976,0.0059141815
Hungary,HUN,1977,-0.04731196
Hungary,HUN,1978,-0.03252691
Hungary,HUN,1979,0.0236561
Hungary,HUN,1980,-0.10053781
Hungary,HUN,1981,0.16559139
Hungary,HUN,1982,-0.026612759
Hungary,HUN,1983,-0.011828065
Hungary,HUN,1984,0.07688171
Hungary,HUN,1985,-0.07688171
Hungary,HUN,1986,-0.0029569566
Hungary,HUN,1987,0.044354737
Hungary,HUN,1988,0
Hungary,HUN,1989,-0.03252694
Hungary,HUN,1990,0.11340749
Hungary,HUN,1991,0.06965697
Hungary,HUN,1992,-0.036223054
Hungary,HUN,1993,0.0013105273
Hungary,HUN,1994,0.004368305
Hungary,HUN,1995,0.041028082
Hungary,HUN,1996,0.11095446
Hungary,HUN,1997,0.036189735
Hungary,HUN,1998,-0.1580311
Hungary,HUN,1999,0.09284276
Hungary,HUN,2000,-0.00887084
Hungary,HUN,2001,0.038989723
Hungary,HUN,2002,-0.06958419
Hungary,HUN,2003,0.3182341
Hungary,HUN,2004,1.9008874
Hungary,HUN,2005,2.9773538
Hungary,HUN,2006,-1.2131748
Hungary,HUN,2007,1.2077103
Hungary,HUN,2008,1.4696479
Hungary,HUN,2009,1.6538262
Hungary,HUN,2010,0.3020792
Hungary,HUN,2011,-1.0434027
Hungary,HUN,2012,-0.2728014
Hungary,HUN,2013,0.44975662
Hungary,HUN,2014,1.1088457
Hungary,HUN,2015,0.21224213
Hungary,HUN,2016,0.014251709
Hungary,HUN,2017,0.62139416
Hungary,HUN,2018,0.8103361
Hungary,HUN,2019,2.3790922
Hungary,HUN,2020,2.13908
Hungary,HUN,2021,3.5057144
Iceland,ISL,1966,-0.04967749
Iceland,ISL,1967,0.12005389
Iceland,ISL,1968,0.06623638
Iceland,ISL,1969,0.5175395
Iceland,ISL,1970,1.663543
Iceland,ISL,1971,0.37448597
Iceland,ISL,1972,0.5093174
Iceland,ISL,1973,1.4218197
Iceland,ISL,1974,0.17591715
Iceland,ISL,1975,-0.1197834
Iceland,ISL,1976,0.42739773
Iceland,ISL,1977,0.49509096
Iceland,ISL,1978,0.25835705
Iceland,ISL,1979,0.7106838
Iceland,ISL,1980,0.6895113
Iceland,ISL,1981,0.3151884
Iceland,ISL,1982,1.0556068
Iceland,ISL,1983,0.57079124
Iceland,ISL,1984,0.4478588
Iceland,ISL,1985,-0.22744942
Iceland,ISL,1986,0.6456442
Iceland,ISL,1987,0.27534294
Iceland,ISL,1988,0.77180004
Iceland,ISL,1989,0.17924976
Iceland,ISL,1990,-0.10386181
Iceland,ISL,1991,-0.04507351
Iceland,ISL,1992,0.33960247
Iceland,ISL,1993,0.53288746
Iceland,ISL,1994,0.15442753
Iceland,ISL,1995,0.58104706
Iceland,ISL,1996,0.4076624
Iceland,ISL,1997,1.3830404
Iceland,ISL,1998,2.018324
Iceland,ISL,1999,2.6310234
Iceland,ISL,2000,1.4432545
Iceland,ISL,2001,0.8676014
Iceland,ISL,2002,0.9537296
Iceland,ISL,2003,0.09603882
Iceland,ISL,2004,0.20283318
Iceland,ISL,2005,-0.0036125183
Iceland,ISL,2006,3.2812233
Iceland,ISL,2007,5.521742
Iceland,ISL,2008,12.359756
Iceland,ISL,2009,0.6836548
Iceland,ISL,2010,0.349041
Iceland,ISL,2011,0.104343414
Iceland,ISL,2012,0.58520126
Iceland,ISL,2013,1.2558327
Iceland,ISL,2014,-0.27394485
Iceland,ISL,2015,1.5542564
Iceland,ISL,2016,-0.9686165
Iceland,ISL,2017,1.5374298
Iceland,ISL,2018,1.1764755
Iceland,ISL,2019,-1.0903397
Iceland,ISL,2020,-1.1307678
Iceland,ISL,2021,1.1286201
India,IND,1966,2.5090752
India,IND,1967,7.0437202
India,IND,1968,10.2062
India,IND,1969,8.428932
India,IND,1970,5.1357727
India,IND,1971,8.716438
India,IND,1972,-2.9011307
India,IND,1973,6.2204285
India,IND,1974,-3.855095
India,IND,1975,19.11866
India,IND,1976,5.4101944
India,IND,1977,11.173233
India,IND,1978,32.225998
India,IND,1979,-5.9329376
India,IND,1980,3.763626
India,IND,1981,10.768127
India,IND,1982,-27.273163
India,IND,1983,-5.371002
India,IND,1984,16.674911
India,IND,1985,-5.5278015
India,IND,1986,2.2346497
India,IND,1987,-10.6635895
India,IND,1988,16.714127
India,IND,1989,25.88794
India,IND,1990,9.161255
India,IND,1991,22.669708
India,IND,1992,-11.403122
India,IND,1993,2.428482
India,IND,1994,28.725845
India,IND,1995,-11.1979065
India,IND,1996,-18.536545
India,IND,1997,4.454834
India,IND,1998,40.949295
India,IND,1999,-1.7488098
India,IND,2000,-15.145905
India,IND,2001,-13.389587
India,IND,2002,-2.772934
India,IND,2003,3.6134644
India,IND,2004,99.1747
India,IND,2005,-6.979065
India,IND,2006,56.343628
India,IND,2007,39.720245
India,IND,2008,-9.18222
India,IND,2009,-15.645447
India,IND,2010,24.136871
India,IND,2011,86.13205
India,IND,2012,-24.747314
India,IND,2013,60.505737
India,IND,2014,38.19055
India,IND,2015,4.0999756
India,IND,2016,10.535034
India,IND,2017,66.135376
India,IND,2018,79.1416
India,IND,2019,106.68854
India,IND,2020,30.609375
India,IND,2021,46.249084
Indonesia,IDN,1966,1.6204462
Indonesia,IDN,1967,0.8624964
Indonesia,IDN,1968,1.8556728
Indonesia,IDN,1969,0.4443159
Indonesia,IDN,1970,2.195444
Indonesia,IDN,1971,-8.298256
Indonesia,IDN,1972,-0.43124795
Indonesia,IDN,1973,0.9539726
Indonesia,IDN,1974,0.49658823
Indonesia,IDN,1975,0.24829435
Indonesia,IDN,1976,-2.2085118
Indonesia,IDN,1977,2.0778308
Indonesia,IDN,1978,-1.4897656
Indonesia,IDN,1979,0.41818
Indonesia,IDN,1980,-0.39204335
Indonesia,IDN,1981,-0.013068199
Indonesia,IDN,1982,0.33977103
Indonesia,IDN,1983,2.0516944
Indonesia,IDN,1984,0.5619292
Indonesia,IDN,1985,1.4897647
Indonesia,IDN,1986,4.9920225
Indonesia,IDN,1987,0.3789749
Indonesia,IDN,1988,1.3329477
Indonesia,IDN,1989,3.6852093
Indonesia,IDN,1990,3.8280582
Indonesia,IDN,1991,2.495224
Indonesia,IDN,1992,6.7100143
Indonesia,IDN,1993,-2.2130737
Indonesia,IDN,1994,-1.2326717
Indonesia,IDN,1995,2.64435
Indonesia,IDN,1996,1.9406853
Indonesia,IDN,1997,-7.655102
Indonesia,IDN,1998,14.883854
Indonesia,IDN,1999,1.9045296
Indonesia,IDN,2000,1.5681114
Indonesia,IDN,2001,7.8097115
Indonesia,IDN,2002,-4.098675
Indonesia,IDN,2003,-2.424736
Indonesia,IDN,2004,2.3864021
Indonesia,IDN,2005,2.7985687
Indonesia,IDN,2006,-3.3923836
Indonesia,IDN,2007,5.6879272
Indonesia,IDN,2008,3.8588448
Indonesia,IDN,2009,2.8886337
Indonesia,IDN,2010,17.551453
Indonesia,IDN,2011,-12.643082
Indonesia,IDN,2012,3.9085007
Indonesia,IDN,2013,13.770309
Indonesia,IDN,2014,3.8554077
Indonesia,IDN,2015,-11.615067
Indonesia,IDN,2016,33.853783
Indonesia,IDN,2017,0.833992
Indonesia,IDN,2018,59.827736
Indonesia,IDN,2019,22.903854
Indonesia,IDN,2020,30.611832
Indonesia,IDN,2021,17.912628
Iran,IRN,1966,0.3789754
Iran,IRN,1967,0.4181795
Iran,IRN,1968,0.4443159
Iran,IRN,1969,0.4835205
Iran,IRN,1970,0.5227251
Iran,IRN,1971,0.548861
Iran,IRN,1972,2.4698744
Iran,IRN,1973,-1.5812426
Iran,IRN,1974,0.8886318
Iran,IRN,1975,0.4835205
Iran,IRN,1976,1.2022676
Iran,IRN,1977,0.37897396
Iran,IRN,1978,6.638605
Iran,IRN,1979,-2.443739
Iran,IRN,1980,0.5880661
Iran,IRN,1981,1.5158997
Iran,IRN,1982,0.8886337
Iran,IRN,1983,-0.4051113
Iran,IRN,1984,-1.2022667
Iran,IRN,1985,0.14108849
Iran,IRN,1986,3.4034958
Iran,IRN,1987,2.2650528
Iran,IRN,1988,1.2715073
Iran,IRN,1989,-4.476883
Iran,IRN,1990,1.9190884
Iran,IRN,1991,-5.245701
Iran,IRN,1992,10.63629
Iran,IRN,1993,3.92984
Iran,IRN,1994,-10.754572
Iran,IRN,1995,4.2196236
Iran,IRN,1996,1.4518833
Iran,IRN,1997,-8.49543
Iran,IRN,1998,4.574463
Iran,IRN,1999,-6.8306446
Iran,IRN,2000,-4.0229845
Iran,IRN,2001,0.9202595
Iran,IRN,2002,11.265576
Iran,IRN,2003,4.4122906
Iran,IRN,2004,6.6337395
Iran,IRN,2005,7.05344
Iran,IRN,2006,11.448795
Iran,IRN,2007,-1.8424721
Iran,IRN,2008,-29.727953
Iran,IRN,2009,-2.0386143
Iran,IRN,2010,9.545441
Iran,IRN,2011,1.1716499
Iran,IRN,2012,4.9992485
Iran,IRN,2013,5.387184
Iran,IRN,2014,-0.5316658
Iran,IRN,2015,-3.8621826
Iran,IRN,2016,5.6628265
Iran,IRN,2017,5.226143
Iran,IRN,2018,-18.33417
Iran,IRN,2019,63.87223
Iran,IRN,2020,-26.945244
Iran,IRN,2021,-21.909615
Iraq,IRQ,1966,0.06534055
Iraq,IRQ,1967,0.03920415
Iraq,IRQ,1968,0.06534085
Iraq,IRQ,1969,0.03920415
Iraq,IRQ,1970,0.09147698
Iraq,IRQ,1971,0.081741095
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0.2661292
Iraq,IRQ,1974,0.3252688
Iraq,IRQ,1975,0.18037617
Iraq,IRQ,1976,-0.005913973
Iraq,IRQ,1977,0.3163979
Iraq,IRQ,1978,0.41989243
Iraq,IRQ,1979,0.9580643
Iraq,IRQ,1980,-1.0112901
Iraq,IRQ,1981,-0.23655927
Iraq,IRQ,1982,-0.029569745
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0.029569745
Iraq,IRQ,1985,0
Iraq,IRQ,1986,-0.029569745
Iraq,IRQ,1987,5.9139786
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,6.0626082
Iraq,IRQ,1991,-7.407494
Iraq,IRQ,1992,9.089436
Iraq,IRQ,1993,2.7874537
Iraq,IRQ,1994,0.2543888
Iraq,IRQ,1995,2.578333
Iraq,IRQ,1996,-1.8638859
Iraq,IRQ,1997,0.35093498
Iraq,IRQ,1998,-1.2138271
Iraq,IRQ,1999,-7.802047
Iraq,IRQ,2000,-1.0718279
Iraq,IRQ,2001,1.4205265
Iraq,IRQ,2002,2.437231
Iraq,IRQ,2003,0.48269844
Iraq,IRQ,2004,2.776577
Iraq,IRQ,2005,-2.5562487
Iraq,IRQ,2006,0.18770409
Iraq,IRQ,2007,-1.2889385
Iraq,IRQ,2008,-4.6726027
Iraq,IRQ,2009,-0.3352294
Iraq,IRQ,2010,2.1299558
Iraq,IRQ,2011,-0.6558466
Iraq,IRQ,2012,2.67797
Iraq,IRQ,2013,0.6308365
Iraq,IRQ,2014,-4.850806
Iraq,IRQ,2015,-0.8250737
Iraq,IRQ,2016,2.1673303
Iraq,IRQ,2017,-3.234634
Iraq,IRQ,2018,-0.13831472
Iraq,IRQ,2019,8.27021
Iraq,IRQ,2020,-4.9895544
Iraq,IRQ,2021,-0.22511673
Ireland,IRL,1966,-0.27511835
Ireland,IRL,1967,-0.13755894
Ireland,IRL,1968,-0.10316968
Ireland,IRL,1969,-0.55023634
Ireland,IRL,1970,0.653406
Ireland,IRL,1971,-0.99730384
Ireland,IRL,1972,0.6534058
Ireland,IRL,1973,-0.13755918
Ireland,IRL,1974,0.44706702
Ireland,IRL,1975,-0.7909647
Ireland,IRL,1976,0.20633888
Ireland,IRL,1977,0.44706666
Ireland,IRL,1978,-0.1375587
Ireland,IRL,1979,0.37828755
Ireland,IRL,1980,0.034389496
Ireland,IRL,1981,0.068779945
Ireland,IRL,1982,-0.17194891
Ireland,IRL,1983,-0.06877971
Ireland,IRL,1984,-0.27511835
Ireland,IRL,1985,0.44706702
Ireland,IRL,1986,0.24072886
Ireland,IRL,1987,-0.6877959
Ireland,IRL,1988,0.5502367
Ireland,IRL,1989,-0.5158467
Ireland,IRL,1990,-0.0023658276
Ireland,IRL,1991,0.14489245
Ireland,IRL,1992,0.2247243
Ireland,IRL,1993,-0.12417865
Ireland,IRL,1994,0.47016335
Ireland,IRL,1995,-0.6209693
Ireland,IRL,1996,0.10690284
Ireland,IRL,1997,0.14877343
Ireland,IRL,1998,1.0684795
Ireland,IRL,1999,-0.13459754
Ireland,IRL,2000,0.18135023
Ireland,IRL,2001,-0.48454332
Ireland,IRL,2002,1.0112851
Ireland,IRL,2003,-0.7275574
Ireland,IRL,2004,0.72552896
Ireland,IRL,2005,1.3566122
Ireland,IRL,2006,1.679214
Ireland,IRL,2007,0.87904406
Ireland,IRL,2008,2.1953144
Ireland,IRL,2009,1.4149408
Ireland,IRL,2010,-1.0924273
Ireland,IRL,2011,4.625866
Ireland,IRL,2012,-0.5072069
Ireland,IRL,2013,0.9482002
Ireland,IRL,2014,2.0107956
Ireland,IRL,2015,3.838934
Ireland,IRL,2016,-0.9265232
Ireland,IRL,2017,3.5396652
Ireland,IRL,2018,3.4466267
Ireland,IRL,2019,4.114151
Ireland,IRL,2020,4.3688164
Ireland,IRL,2021,-5.3127956
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0059166667
Israel,ISR,1982,0
Israel,ISR,1983,-0.0029722224
Israel,ISR,1984,0.0029722224
Israel,ISR,1985,0
Israel,ISR,1986,0.0118333325
Israel,ISR,1987,0.01182
Israel,ISR,1988,0
Israel,ISR,1989,-0.020708889
Israel,ISR,1990,0
Israel,ISR,1991,0.008888888
Israel,ISR,1992,0.068002775
Israel,ISR,1993,-0.008871116
Israel,ISR,1994,-0.008870833
Israel,ISR,1995,0.005913891
Israel,ISR,1996,-0.0029569492
Israel,ISR,1997,0.0029569492
Israel,ISR,1998,0
Israel,ISR,1999,0.023655832
Israel,ISR,2000,-0.0059138834
Israel,ISR,2001,-0.032911114
Israel,ISR,2002,0.03464722
Israel,ISR,2003,0.031302504
Israel,ISR,2004,-0.012320831
Israel,ISR,2005,-0.00071139634
Israel,ISR,2006,-0.040537775
Israel,ISR,2007,-0.0032725036
Israel,ISR,2008,0.024709173
Israel,ISR,2009,0.20068944
Israel,ISR,2010,0.20399114
Israel,ISR,2011,0.36474657
Israel,ISR,2012,0.4993108
Israel,ISR,2013,0.21443903
Israel,ISR,2014,1.0625947
Israel,ISR,2015,0.9449754
Israel,ISR,2016,1.3612726
Israel,ISR,2017,0.0025048256
Israel,ISR,2018,0.49038553
Israel,ISR,2019,3.3800507
Israel,ISR,2020,2.7656412
Israel,ISR,2021,3.4064016
Italy,ITA,1966,5.345825
Italy,ITA,1967,-3.6766663
Italy,ITA,1968,1.4200134
Italy,ITA,1969,-3.8707123
Italy,ITA,1970,-1.0027618
Italy,ITA,1971,-3.8653564
Italy,ITA,1972,5.4552307
Italy,ITA,1973,-11.153
Italy,ITA,1974,2.074089
Italy,ITA,1975,8.718498
Italy,ITA,1976,-6.025276
Italy,ITA,1977,35.120506
Italy,ITA,1978,-16.440018
Italy,ITA,1979,1.3909302
Italy,ITA,1980,-1.7088165
Italy,ITA,1981,-8.099487
